Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Unnamed: 15,Unnamed: 16
2023-11-30,S004,P0012,Groceries,South,114,64,46,64.39,18.55,5,Snowy,0,16.94,Autumn,,
2023-11-30,S004,P0013,Groceries,West,228,225,61,230.99,23.44,20,Snowy,1,25.27,Autumn,,
2023-11-30,S004,P0014,Toys,East,358,134,152,131.92,20.17,5,Cloudy,0,21.57,Summer,,
2023-11-30,S004,P0015,Electronics,South,424,255,132,260.11,66.65,20,Snowy,1,71.06,Spring,,
2023-11-30,S004,P0016,Furniture,North,487,339,22,358.01,92.3,15,Snowy,1,91.89,Winter,,
2023-11-30,S004,P0017,Groceries,West,98,16,130,21.0,39.28,15,Rainy,0,37.15,Winter,,
2023-11-30,S004,P0018,Electronics,North,101,25,52,31.58,67.18,0,Snowy,1,69.18,Summer,,
2023-11-30,S004,P0019,Furniture,West,277,250,173,260.8,61.77,5,Cloudy,0,66.77,Summer,,
2023-11-30,S004,P0020,Toys,North,416,15,154,20.85,98.35,20,Sunny,1,100.19,Summer,,
2023-11-30,S005,P0001,Furniture,West,287,81,199,76.35,32.47,10,Snowy,1,36.34,Autumn,,
2023-11-30,S005,P0002,Electronics,South,395,318,134,323.82,74.31,20,Snowy,0,76.96,Winter,,
2023-11-30,S005,P0003,Groceries,East,137,115,173,120.26,16.38,0,Rainy,1,18.59,Autumn,,
2023-11-30,S005,P0004,Furniture,South,451,160,185,157.67,49.97,10,Sunny,0,48.84,Autumn,,
2023-11-30,S005,P0005,Furniture,East,451,377,21,377.71,11.98,15,Cloudy,0,12.43,Spring,,
2023-11-30,S005,P0006,Clothing,East,166,76,100,72.08,59.17,10,Sunny,1,61.99,Autumn,,
2023-11-30,S005,P0007,Electronics,North,419,136,77,152.89,17.99,10,Cloudy,1,22.07,Spring,,
2023-11-30,S005,P0008,Electronics,East,101,78,188,92.6,84.57,10,Snowy,1,79.95,Autumn,,
2023-11-30,S005,P0009,Electronics,East,409,126,143,138.52,13.53,5,Snowy,1,13.89,Winter,,
2023-11-30,S005,P0010,Furniture,West,266,93,123,99.16,20.66,0,Rainy,0,17.18,Summer,,
2023-11-30,S005,P0011,Toys,East,281,281,138,273.12,32.45,5,Cloudy,0,31.87,Spring,,
2023-11-30,S005,P0012,Furniture,East,165,32,83,49.22,99.75,10,Sunny,0,101.09,Spring,,
2023-11-30,S005,P0013,Toys,West,315,244,200,258.15,34.73,10,Rainy,0,37.45,Autumn,,
2023-11-30,S005,P0014,Clothing,East,74,0,154,9.07,70.71,0,Snowy,1,73.55,Spring,,
2023-11-30,S005,P0015,Clothing,North,423,396,63,401.29,29.97,10,Rainy,0,29.88,Autumn,,
2023-11-30,S005,P0016,Groceries,East,106,11,124,6.01,90.52,5,Rainy,1,85.53,Spring,,
2023-11-30,S005,P0017,Toys,South,445,41,129,57.09,56.7,15,Sunny,1,58.79,Summer,,
2023-11-30,S005,P0018,Groceries,West,120,109,173,119.67,94.08,5,Rainy,1,95.82,Spring,,
2023-11-30,S005,P0019,Electronics,North,157,21,47,37.36,16.9,20,Cloudy,1,12.37,Summer,,
2023-11-30,S005,P0020,Clothing,West,472,219,56,218.64,19.24,0,Rainy,0,19.15,Summer,,
2023-12-01,S001,P0001,Groceries,West,397,185,58,189.06,59.79,10,Cloudy,1,62.67,Winter,,
2023-12-01,S001,P0002,Furniture,North,279,22,56,35.61,49.68,0,Sunny,1,46.24,Spring,,
2023-12-01,S001,P0003,Toys,East,479,340,169,355.75,15.29,20,Snowy,0,18.46,Spring,,
2023-12-01,S001,P0004,Clothing,East,195,99,79,91.23,44.76,15,Sunny,0,40.08,Summer,,
2023-12-01,S001,P0005,Groceries,West,240,200,58,215.91,11.77,10,Rainy,1,16.56,Autumn,,
2023-12-01,S001,P0006,Electronics,North,151,66,38,75.33,61.96,10,Sunny,1,59.37,Autumn,,
2023-12-01,S001,P0007,Electronics,North,102,56,159,53.24,91.34,20,Sunny,1,88.49,Spring,,
2023-12-01,S001,P0008,Furniture,South,97,75,176,94.29,60.67,15,Snowy,1,57.2,Winter,,
2023-12-01,S001,P0009,Furniture,South,87,59,80,73.28,25.86,5,Cloudy,1,29.39,Summer,,
2023-12-01,S001,P0010,Furniture,East,484,15,47,34.04,45.52,15,Rainy,0,43.3,Spring,,
2023-12-01,S001,P0011,Electronics,East,75,22,48,21.03,41.32,5,Cloudy,1,43.96,Winter,,
2023-12-01,S001,P0012,Groceries,East,212,12,37,25.37,19.48,5,Sunny,0,19.17,Summer,,
2023-12-01,S001,P0013,Electronics,South,182,0,178,0.85,75.45,0,Sunny,0,73.27,Winter,,
2023-12-01,S001,P0014,Clothing,West,198,196,133,202.94,62.86,20,Snowy,1,67.49,Spring,,
2023-12-01,S001,P0015,Furniture,West,446,361,116,371.54,85.41,10,Rainy,1,89.99,Winter,,
2023-12-01,S001,P0016,Toys,South,88,44,21,63.67,80.17,0,Snowy,0,80.92,Winter,,
2023-12-01,S001,P0017,Furniture,East,420,337,65,355.7,36.17,5,Cloudy,0,31.5,Winter,,
2023-12-01,S001,P0018,Clothing,East,185,126,177,132.06,56.47,0,Snowy,0,53.28,Spring,,
2023-12-01,S001,P0019,Clothing,North,57,35,93,37.43,99.11,0,Snowy,1,99.13,Spring,,
2023-12-01,S001,P0020,Furniture,South,309,75,89,94.52,27.72,10,Sunny,0,22.77,Autumn,,
2023-12-01,S002,P0001,Clothing,East,297,8,145,26.53,31.07,0,Cloudy,1,31.96,Autumn,,
2023-12-01,S002,P0002,Furniture,East,81,12,174,17.74,62.03,10,Snowy,1,65.1,Spring,,
2023-12-01,S002,P0003,Toys,South,85,78,50,79.77,68.27,10,Sunny,1,67.69,Summer,,
2023-12-01,S002,P0004,Groceries,West,61,27,62,23.6,71.32,0,Cloudy,1,76.18,Winter,,
2023-12-01,S002,P0005,Toys,North,134,9,175,20.4,70.66,0,Rainy,1,72.4,Summer,,
2023-12-01,S002,P0006,Electronics,East,101,26,35,18.64,74.72,5,Cloudy,0,71.12,Spring,,
2023-12-01,S002,P0007,Toys,West,320,310,38,318.55,71.72,15,Snowy,1,70.78,Winter,,
2023-12-01,S002,P0008,Electronics,North,477,316,48,319.38,18.2,5,Sunny,1,13.41,Autumn,,
2023-12-01,S002,P0009,Clothing,West,82,59,133,67.56,94.6,10,Cloudy,0,91.39,Autumn,,
2023-12-01,S002,P0010,Furniture,West,285,206,21,211.01,92.39,5,Sunny,1,87.96,Spring,,
2023-12-01,S002,P0011,Groceries,South,302,40,119,43.46,52.88,20,Snowy,1,52.62,Spring,,
2023-12-01,S002,P0012,Toys,East,76,25,110,27.04,95.66,5,Cloudy,0,91.76,Autumn,,
2023-12-01,S002,P0013,Clothing,East,59,41,59,36.87,18.25,5,Sunny,1,21.01,Winter,,
2023-12-01,S002,P0014,Furniture,East,79,37,191,36.53,80.57,0,Snowy,1,78.0,Summer,,
2023-12-01,S002,P0015,Furniture,East,67,15,185,14.92,79.93,10,Snowy,0,79.76,Winter,,
2023-12-01,S002,P0016,Groceries,South,354,157,100,176.56,15.02,0,Snowy,1,19.22,Summer,,
2023-12-01,S002,P0017,Clothing,East,363,193,199,200.06,23.82,5,Rainy,1,24.08,Autumn,,
2023-12-01,S002,P0018,Electronics,South,348,33,91,29.66,74.26,0,Rainy,0,69.73,Summer,,
2023-12-01,S002,P0019,Groceries,North,153,112,53,129.53,98.3,0,Snowy,1,97.3,Spring,,
2023-12-01,S002,P0020,Electronics,East,367,159,69,175.71,48.29,0,Rainy,1,47.64,Winter,,
2023-12-01,S003,P0001,Furniture,West,135,8,182,-1.44,69.53,15,Snowy,1,74.01,Autumn,,
2023-12-01,S003,P0002,Clothing,West,495,178,69,196.37,41.72,15,Sunny,1,42.79,Autumn,,
2023-12-01,S003,P0003,Clothing,North,225,76,142,78.33,87.99,10,Cloudy,1,85.05,Summer,,
2023-12-01,S003,P0004,Electronics,North,122,79,104,81.23,42.67,20,Rainy,1,39.94,Autumn,,
2023-12-01,S003,P0005,Toys,North,165,28,42,31.11,94.92,5,Rainy,0,98.87,Winter,,
2023-12-01,S003,P0006,Electronics,North,345,319,43,312.08,75.5,10,Sunny,0,74.48,Spring,,
2023-12-01,S003,P0007,Clothing,North,469,137,26,155.77,41.48,20,Sunny,0,44.39,Autumn,,
2023-12-01,S003,P0008,Electronics,North,212,195,98,191.09,40.47,5,Cloudy,0,45.12,Autumn,,
2023-12-01,S003,P0009,Toys,East,425,81,144,94.37,85.23,20,Sunny,1,85.92,Spring,,
2023-12-01,S003,P0010,Clothing,West,367,139,190,147.22,61.17,0,Sunny,1,63.68,Spring,,
2023-12-01,S003,P0011,Groceries,North,52,32,120,23.76,35.45,10,Rainy,1,31.77,Spring,,
2023-12-01,S003,P0012,Furniture,East,248,238,131,232.14,55.34,15,Sunny,1,54.79,Winter,,
2023-12-01,S003,P0013,Clothing,West,325,3,54,16.76,59.04,15,Sunny,1,55.31,Summer,,
2023-12-01,S003,P0014,Groceries,South,146,113,66,105.32,59.66,10,Cloudy,0,62.09,Winter,,
2023-12-01,S003,P0015,Electronics,North,220,192,116,183.94,35.61,0,Sunny,1,32.2,Winter,,
2023-12-01,S003,P0016,Electronics,West,344,252,37,261.04,88.15,15,Sunny,0,89.52,Spring,,
2023-12-01,S003,P0017,Furniture,East,70,45,111,43.55,99.33,0,Cloudy,1,102.02,Spring,,
2023-12-01,S003,P0018,Groceries,South,102,100,173,107.7,98.34,10,Snowy,1,99.18,Spring,,
2023-12-01,S003,P0019,Furniture,East,281,106,86,118.61,68.1,5,Sunny,1,71.38,Winter,,
2023-12-01,S003,P0020,Toys,East,176,17,153,15.94,20.48,20,Cloudy,0,24.08,Winter,,
2023-12-01,S004,P0001,Clothing,South,385,316,97,322.0,92.77,10,Snowy,1,94.55,Winter,,
2023-12-01,S004,P0002,Toys,North,66,2,197,-0.28,62.25,0,Snowy,1,63.12,Autumn,,
2023-12-01,S004,P0003,Clothing,West,343,242,148,258.73,66.68,20,Sunny,0,62.05,Winter,,
2023-12-01,S004,P0004,Groceries,South,202,0,92,7.91,28.03,20,Snowy,1,31.14,Winter,,
2023-12-01,S004,P0005,Groceries,North,154,34,130,47.77,13.49,0,Snowy,0,17.38,Autumn,,
2023-12-01,S004,P0006,Toys,North,147,83,132,96.72,73.96,5,Snowy,0,74.23,Winter,,
2023-12-01,S004,P0007,Furniture,South,373,81,140,80.21,79.32,20,Cloudy,0,81.62,Autumn,,
2023-12-01,S004,P0008,Toys,East,118,93,87,107.21,33.27,15,Snowy,0,36.35,Summer,,
2023-12-01,S004,P0009,Electronics,East,336,223,54,227.45,33.63,10,Cloudy,0,35.87,Spring,,
2023-12-01,S004,P0010,Clothing,South,185,60,185,69.39,99.04,5,Snowy,0,103.72,Winter,,
2023-12-01,S004,P0011,Groceries,North,220,53,101,48.35,31.3,5,Cloudy,0,34.68,Autumn,,
2023-12-01,S004,P0012,Toys,East,423,131,30,142.85,23.42,15,Snowy,0,19.74,Summer,,
2023-12-01,S004,P0013,Toys,South,359,272,163,291.91,32.8,15,Sunny,1,31.56,Autumn,,
2023-12-01,S004,P0014,Clothing,West,351,274,92,286.09,63.3,10,Sunny,1,59.29,Summer,,
2023-12-01,S004,P0015,Clothing,East,237,113,112,130.58,69.2,20,Rainy,1,68.89,Spring,,
2023-12-01,S004,P0016,Clothing,South,369,179,79,178.14,35.26,20,Snowy,0,38.28,Spring,,
2023-12-01,S004,P0017,Furniture,West,189,60,22,79.41,92.24,15,Sunny,0,93.98,Winter,,
2023-12-01,S004,P0018,Furniture,North,56,4,119,7.52,12.36,15,Sunny,0,10.1,Summer,,
2023-12-01,S004,P0019,Clothing,South,64,23,103,14.16,85.0,0,Cloudy,1,89.07,Spring,,
2023-12-01,S004,P0020,Electronics,North,257,167,90,175.2,94.0,15,Cloudy,0,93.93,Summer,,
2023-12-01,S005,P0001,Electronics,West,173,25,98,43.68,10.48,10,Sunny,0,7.77,Spring,,
2023-12-01,S005,P0002,Groceries,East,77,74,111,74.5,67.8,5,Snowy,1,63.48,Spring,,
2023-12-01,S005,P0003,Clothing,North,181,56,125,73.55,14.22,10,Snowy,0,17.54,Autumn,,
2023-12-01,S005,P0004,Toys,West,94,29,137,22.89,61.25,10,Snowy,0,61.64,Winter,,
2023-12-01,S005,P0005,Electronics,South,87,29,120,22.9,25.42,5,Snowy,0,29.38,Summer,,
2023-12-01,S005,P0006,Electronics,East,423,388,89,394.8,72.24,20,Rainy,0,70.84,Autumn,,
2023-12-01,S005,P0007,Electronics,South,294,62,21,71.05,21.33,10,Sunny,1,24.79,Winter,,
2023-12-01,S005,P0008,Groceries,South,244,78,152,77.13,47.47,10,Sunny,1,51.47,Autumn,,
2023-12-01,S005,P0009,Groceries,South,126,3,52,22.41,78.9,15,Sunny,1,77.98,Spring,,
2023-12-01,S005,P0010,Furniture,East,457,256,124,246.23,53.28,10,Rainy,1,54.35,Winter,,
2023-12-01,S005,P0011,Clothing,South,287,118,72,113.82,11.23,10,Cloudy,1,9.66,Spring,,
2023-12-01,S005,P0012,Furniture,North,348,259,136,257.56,84.41,5,Cloudy,1,85.86,Autumn,,
2023-12-01,S005,P0013,Furniture,East,386,100,122,117.7,16.36,10,Sunny,1,20.15,Spring,,
2023-12-01,S005,P0014,Clothing,East,256,255,167,247.21,84.38,15,Rainy,0,88.55,Winter,,
2023-12-01,S005,P0015,Clothing,South,491,255,80,250.07,90.84,10,Rainy,0,95.77,Winter,,
2023-12-01,S005,P0016,Toys,East,122,102,120,102.84,33.09,0,Sunny,1,28.88,Winter,,
2023-12-01,S005,P0017,Clothing,North,55,24,162,19.09,11.0,0,Sunny,0,11.41,Autumn,,
2023-12-01,S005,P0018,Clothing,East,280,265,110,278.16,94.16,15,Sunny,1,98.56,Autumn,,
2023-12-01,S005,P0019,Electronics,North,475,433,128,426.09,25.21,15,Sunny,0,21.46,Summer,,
2023-12-01,S005,P0020,Groceries,South,255,151,154,161.39,87.48,15,Sunny,0,83.64,Autumn,,
2023-12-02,S001,P0001,Toys,East,214,200,136,190.13,60.9,20,Cloudy,0,60.44,Summer,,
2023-12-02,S001,P0002,Groceries,West,264,222,118,238.33,12.44,10,Rainy,1,10.2,Summer,,
2023-12-02,S001,P0003,Toys,East,123,65,188,55.1,48.22,5,Sunny,0,48.85,Spring,,
2023-12-02,S001,P0004,Furniture,South,337,272,42,281.56,10.02,0,Cloudy,1,10.72,Winter,,
2023-12-02,S001,P0005,Clothing,West,304,209,25,203.41,97.37,10,Sunny,1,101.1,Summer,,
2023-12-02,S001,P0006,Electronics,West,50,31,123,27.77,85.88,0,Rainy,0,86.53,Winter,,
2023-12-02,S001,P0007,Electronics,North,375,241,117,234.99,44.39,15,Sunny,0,41.2,Winter,,
2023-12-02,S001,P0008,Clothing,South,164,1,61,14.05,38.05,10,Sunny,0,37.52,Winter,,
2023-12-02,S001,P0009,Groceries,North,151,108,64,119.72,98.18,10,Sunny,0,99.71,Spring,,
2023-12-02,S001,P0010,Clothing,East,271,212,131,221.5,76.13,15,Snowy,0,74.12,Autumn,,
2023-12-02,S001,P0011,Toys,East,460,136,107,146.08,61.11,10,Rainy,0,62.41,Summer,,
2023-12-02,S001,P0012,Electronics,West,244,36,29,32.69,59.9,0,Rainy,1,63.83,Spring,,
2023-12-02,S001,P0013,Clothing,North,150,9,124,27.73,61.63,10,Cloudy,1,63.0,Autumn,,
2023-12-02,S001,P0014,Groceries,East,108,107,29,99.74,10.58,20,Snowy,1,8.2,Spring,,
2023-12-02,S001,P0015,Toys,West,444,223,182,225.75,64.63,20,Sunny,0,61.05,Winter,,
2023-12-02,S001,P0016,Furniture,South,396,127,154,121.35,94.26,5,Cloudy,1,90.11,Summer,,
2023-12-02,S001,P0017,Electronics,North,296,245,57,263.84,50.28,5,Sunny,1,53.11,Summer,,
2023-12-02,S001,P0018,Clothing,East,69,33,64,43.43,54.62,15,Rainy,0,51.35,Autumn,,
2023-12-02,S001,P0019,Furniture,West,360,217,47,227.53,11.24,20,Cloudy,1,14.76,Autumn,,
2023-12-02,S001,P0020,Electronics,South,320,191,138,185.63,88.54,15,Cloudy,1,86.05,Winter,,
2023-12-02,S002,P0001,Toys,East,78,37,25,49.37,30.86,5,Cloudy,0,28.71,Spring,,
2023-12-02,S002,P0002,Electronics,North,71,20,165,15.09,45.91,0,Cloudy,0,41.42,Autumn,,
2023-12-02,S002,P0003,Groceries,East,269,177,149,190.6,31.15,0,Rainy,1,35.72,Winter,,
2023-12-02,S002,P0004,Furniture,North,91,75,58,87.82,22.38,5,Snowy,0,21.13,Summer,,
2023-12-02,S002,P0005,Furniture,South,407,152,51,166.98,59.75,10,Sunny,1,57.73,Winter,,
2023-12-02,S002,P0006,Electronics,South,325,71,140,81.5,16.4,20,Snowy,0,11.48,Winter,,
2023-12-02,S002,P0007,Furniture,North,153,71,118,79.89,76.71,15,Cloudy,0,75.35,Summer,,
2023-12-02,S002,P0008,Groceries,North,180,140,133,133.27,47.7,5,Snowy,1,49.66,Spring,,
2023-12-02,S002,P0009,Toys,North,255,53,29,61.01,93.15,15,Cloudy,1,89.99,Winter,,
2023-12-02,S002,P0010,Toys,East,255,223,132,232.24,36.16,20,Snowy,1,37.0,Autumn,,
2023-12-02,S002,P0011,Furniture,East,184,137,161,146.1,11.19,15,Cloudy,1,6.74,Summer,,
2023-12-02,S002,P0012,Clothing,North,154,4,67,11.88,18.17,20,Snowy,1,14.32,Autumn,,
2023-12-02,S002,P0013,Toys,North,326,292,26,300.94,59.55,20,Rainy,1,59.18,Autumn,,
2023-12-02,S002,P0014,Electronics,East,229,179,99,179.74,87.0,5,Rainy,0,90.01,Spring,,
2023-12-02,S002,P0015,Groceries,West,446,349,29,363.84,83.82,20,Rainy,1,87.58,Winter,,
2023-12-02,S002,P0016,Groceries,East,412,29,73,21.37,68.18,0,Snowy,0,67.41,Summer,,
2023-12-02,S002,P0017,Toys,South,465,229,36,226.23,18.07,15,Rainy,1,15.67,Spring,,
2023-12-02,S002,P0018,Clothing,East,282,176,200,166.58,68.79,5,Sunny,0,65.12,Spring,,
2023-12-02,S002,P0019,Electronics,North,461,167,95,179.15,11.52,20,Snowy,0,9.01,Autumn,,
2023-12-02,S002,P0020,Electronics,East,324,63,65,71.78,23.2,5,Cloudy,1,26.63,Spring,,
2023-12-02,S003,P0001,Toys,North,369,73,158,83.27,15.83,10,Sunny,0,11.0,Summer,,
2023-12-02,S003,P0002,Electronics,South,384,19,108,24.11,80.41,5,Snowy,0,83.64,Spring,,
2023-12-02,S003,P0003,Groceries,West,203,34,186,30.34,43.11,0,Snowy,0,42.5,Spring,,
2023-12-02,S003,P0004,Clothing,North,365,78,107,95.86,96.08,20,Rainy,0,92.91,Summer,,
2023-12-02,S003,P0005,Electronics,South,128,53,176,63.12,10.06,15,Cloudy,0,10.43,Spring,,
2023-12-02,S003,P0006,Clothing,West,215,98,31,100.09,93.74,15,Rainy,1,94.16,Spring,,
2023-12-02,S003,P0007,Furniture,East,343,97,135,107.38,77.03,15,Sunny,0,79.28,Winter,,
2023-12-02,S003,P0008,Clothing,West,149,0,23,-0.21,98.67,0,Snowy,0,96.86,Summer,,
2023-12-02,S003,P0009,Groceries,North,411,291,62,281.22,80.31,10,Snowy,0,77.03,Autumn,,
2023-12-02,S003,P0010,Toys,West,82,20,39,10.17,44.61,20,Rainy,1,46.58,Autumn,,
2023-12-02,S003,P0011,Furniture,North,408,308,40,305.67,56.56,0,Rainy,1,60.45,Spring,,
2023-12-02,S003,P0012,Electronics,North,397,215,198,225.76,43.96,0,Snowy,1,46.77,Autumn,,
2023-12-02,S003,P0013,Clothing,East,57,45,128,43.67,76.2,10,Rainy,0,73.22,Winter,,
2023-12-02,S003,P0014,Clothing,South,463,241,118,258.42,90.92,0,Cloudy,1,90.45,Spring,,
2023-12-02,S003,P0015,Clothing,West,195,42,27,43.34,75.95,15,Sunny,1,75.38,Autumn,,
2023-12-02,S003,P0016,Toys,East,498,255,23,260.48,88.81,20,Rainy,1,92.65,Winter,,
2023-12-02,S003,P0017,Electronics,South,352,23,72,40.11,28.36,5,Snowy,0,26.28,Autumn,,
2023-12-02,S003,P0018,Electronics,East,319,55,152,67.54,56.01,20,Snowy,1,53.51,Summer,,
2023-12-02,S003,P0019,Groceries,West,205,124,35,131.66,51.24,10,Snowy,1,51.21,Autumn,,
2023-12-02,S003,P0020,Furniture,East,444,333,34,325.37,26.51,10,Snowy,1,24.73,Summer,,
2023-12-02,S004,P0001,Toys,West,221,30,161,36.75,69.26,5,Cloudy,1,69.96,Summer,,
2023-12-02,S004,P0002,Furniture,West,202,42,71,42.49,32.48,10,Cloudy,0,31.08,Spring,,
2023-12-02,S004,P0003,Clothing,North,72,16,161,16.3,74.44,5,Sunny,0,77.28,Summer,,
2023-12-02,S004,P0004,Clothing,East,226,94,148,100.93,63.29,20,Snowy,1,64.95,Spring,,
2023-12-02,S004,P0005,Toys,North,282,251,104,267.44,67.19,0,Cloudy,0,64.61,Summer,,
2023-12-02,S004,P0006,Furniture,East,430,73,133,87.1,19.8,15,Snowy,1,20.19,Winter,,
2023-12-02,S004,P0007,Electronics,East,424,264,31,277.57,84.29,0,Cloudy,0,88.39,Winter,,
2023-12-02,S004,P0008,Electronics,North,256,239,65,253.43,67.47,15,Sunny,0,63.03,Winter,,
2023-12-02,S004,P0009,Toys,South,459,64,96,69.95,46.55,5,Cloudy,1,50.61,Winter,,
2023-12-02,S004,P0010,Electronics,West,299,258,189,268.8,11.59,0,Cloudy,1,7.31,Summer,,
2023-12-02,S004,P0011,Toys,North,280,103,189,120.97,97.95,5,Snowy,1,100.69,Winter,,
2023-12-02,S004,P0012,Groceries,South,453,28,170,18.56,25.47,5,Cloudy,0,24.41,Spring,,
2023-12-02,S004,P0013,Furniture,West,164,88,34,84.12,67.64,10,Cloudy,1,63.31,Winter,,
2023-12-02,S004,P0014,Furniture,South,216,142,171,153.58,95.35,10,Rainy,0,94.99,Winter,,
2023-12-02,S004,P0015,Furniture,West,173,40,84,44.96,35.55,15,Rainy,1,31.05,Spring,,
2023-12-02,S004,P0016,Toys,West,367,17,21,24.84,53.66,20,Rainy,0,51.28,Autumn,,
2023-12-02,S004,P0017,Electronics,West,240,199,177,199.3,99.53,5,Rainy,1,96.68,Summer,,
2023-12-02,S004,P0018,Electronics,North,112,9,150,13.22,53.82,10,Sunny,0,50.59,Autumn,,
2023-12-02,S004,P0019,Furniture,East,88,55,43,55.1,35.0,10,Cloudy,0,35.2,Summer,,
2023-12-02,S004,P0020,Furniture,East,109,55,128,54.88,51.51,0,Rainy,1,53.07,Spring,,
2023-12-02,S005,P0001,Clothing,West,294,134,169,129.78,26.35,15,Rainy,1,22.43,Autumn,,
2023-12-02,S005,P0002,Furniture,South,82,61,50,51.4,13.39,10,Cloudy,0,12.09,Summer,,
2023-12-02,S005,P0003,Toys,South,480,474,49,475.82,66.77,15,Sunny,0,70.33,Summer,,
2023-12-02,S005,P0004,Toys,West,77,40,98,39.42,47.46,0,Sunny,1,45.47,Summer,,
2023-12-02,S005,P0005,Toys,North,94,13,41,11.24,96.76,20,Sunny,1,99.25,Summer,,
2023-12-02,S005,P0006,Furniture,South,94,60,117,64.97,39.33,5,Rainy,0,36.37,Autumn,,
2023-12-02,S005,P0007,Clothing,South,494,215,93,207.19,27.29,5,Rainy,0,28.24,Winter,,
2023-12-02,S005,P0008,Furniture,North,486,101,31,104.18,52.06,0,Rainy,1,54.73,Autumn,,
2023-12-02,S005,P0009,Clothing,South,98,40,48,56.61,59.9,5,Sunny,0,58.47,Summer,,
2023-12-02,S005,P0010,Toys,North,329,328,110,320.42,63.72,0,Sunny,0,61.83,Spring,,
2023-12-02,S005,P0011,Groceries,North,136,33,33,34.13,86.56,5,Sunny,0,82.42,Summer,,
2023-12-02,S005,P0012,Groceries,West,252,1,188,-1.63,45.17,10,Cloudy,0,42.63,Summer,,
2023-12-02,S005,P0013,Furniture,East,316,236,167,252.34,11.57,10,Sunny,1,15.64,Summer,,
2023-12-02,S005,P0014,Electronics,North,371,270,37,263.13,72.93,0,Sunny,1,77.66,Autumn,,
2023-12-02,S005,P0015,Toys,North,315,200,44,200.59,89.54,20,Sunny,0,90.2,Winter,,
2023-12-02,S005,P0016,Furniture,North,428,340,71,351.56,16.69,20,Rainy,0,19.45,Summer,,
2023-12-02,S005,P0017,Clothing,East,377,205,29,206.14,10.71,10,Snowy,0,10.25,Winter,,
2023-12-02,S005,P0018,Toys,North,198,65,193,76.13,31.37,0,Cloudy,0,29.57,Spring,,
2023-12-02,S005,P0019,Groceries,South,280,214,127,229.15,73.46,15,Snowy,1,75.03,Winter,,
2023-12-02,S005,P0020,Toys,East,257,170,140,173.87,59.22,10,Cloudy,1,61.97,Autumn,,
2023-12-03,S001,P0001,Groceries,South,482,122,81,128.17,21.92,0,Sunny,0,21.88,Spring,,
2023-12-03,S001,P0002,Toys,North,347,265,153,274.76,38.11,0,Sunny,1,36.68,Summer,,
2023-12-03,S001,P0003,Groceries,West,50,4,165,0.74,14.6,15,Cloudy,0,19.17,Summer,,
2023-12-03,S001,P0004,Groceries,East,269,258,27,254.9,13.39,15,Cloudy,0,9.7,Winter,,
2023-12-03,S001,P0005,Furniture,South,314,287,100,278.52,62.42,0,Sunny,0,67.29,Spring,,
2023-12-03,S001,P0006,Furniture,South,340,50,122,40.38,54.19,10,Rainy,0,49.94,Spring,,
2023-12-03,S001,P0007,Groceries,East,248,122,151,133.98,55.93,20,Snowy,0,52.84,Winter,,
2023-12-03,S001,P0008,Electronics,North,340,189,93,184.26,62.88,20,Cloudy,1,58.44,Summer,,
2023-12-03,S001,P0009,Clothing,North,291,119,179,117.14,73.33,20,Snowy,1,76.07,Autumn,,
2023-12-03,S001,P0010,Clothing,West,332,311,21,306.24,48.41,15,Sunny,1,44.75,Winter,,
2023-12-03,S001,P0011,Clothing,East,110,2,196,5.55,62.49,10,Sunny,1,58.28,Summer,,
2023-12-03,S001,P0012,Clothing,North,279,57,93,56.53,28.27,20,Snowy,1,27.11,Winter,,
2023-12-03,S001,P0013,Furniture,South,255,208,41,198.88,29.29,15,Cloudy,1,31.54,Autumn,,
2023-12-03,S001,P0014,Groceries,South,306,24,84,30.01,87.07,5,Rainy,1,89.93,Winter,,
2023-12-03,S001,P0015,Electronics,East,364,361,65,378.75,53.63,10,Sunny,1,56.75,Spring,,
2023-12-03,S001,P0016,Clothing,West,117,52,178,47.27,39.59,5,Snowy,1,37.92,Summer,,
2023-12-03,S001,P0017,Toys,South,379,284,85,276.28,13.84,20,Rainy,0,10.82,Autumn,,
2023-12-03,S001,P0018,Groceries,East,308,71,24,87.9,26.26,10,Snowy,1,21.4,Winter,,
2023-12-03,S001,P0019,Electronics,West,310,52,148,51.02,31.0,15,Sunny,1,29.84,Autumn,,
2023-12-03,S001,P0020,Toys,North,243,147,115,166.13,82.08,10,Sunny,1,84.33,Summer,,
2023-12-03,S002,P0001,Toys,East,232,7,97,-0.74,99.76,15,Cloudy,0,103.28,Autumn,,
2023-12-03,S002,P0002,Electronics,North,73,59,50,57.98,56.62,10,Sunny,1,55.61,Autumn,,
2023-12-03,S002,P0003,Toys,West,484,458,49,477.42,99.05,10,Cloudy,0,97.21,Summer,,
2023-12-03,S002,P0004,Electronics,West,87,12,55,9.54,45.84,10,Sunny,0,46.39,Summer,,
2023-12-03,S002,P0005,Toys,South,387,221,70,221.64,34.73,20,Sunny,0,39.65,Winter,,
2023-12-03,S002,P0006,Groceries,South,120,99,28,93.13,87.33,0,Cloudy,1,88.05,Autumn,,
